No. Acto;Procedencia;Tipo de Documento;Fecha Pagado;Valor Base Gravable;Impuesto de Registro;Intereses;Total Impuesto de Registro;Origen Pago
39;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-06;0;104200;0;104200;Efecty
1;NOTARIA TERCERA;ESCRITURA;2018-04-09;0;104200;0;104200;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-17;39723800;397200;0;397200;Efecty
112;NOTARIA PRIMERA;ESCRITURA;2018-04-09;5000000;50000;0;50000;Pago con codbarra
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-06;1000000;10000;0;10000;Efecty
190;GOBERNACION;ACTA;2018-04-06;400000;107000;0;107000;PSE
74;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;3002891;30000;11800;41800;Efecty
74;GOBERNACION;ESCRITURA;2018-04-06;1000000;10000;0;10000;SAES
71;NOTARIA CUARTA;ESCRITURA;2018-04-16;8000000;80000;0;80000;Efecty
106;NOTARIA CUARTA;ESCRITURA;2018-04-11;29225000;292300;0;292300;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-09;38356000;383600;0;383600;Pago con codbarra
213;GOBERNACION;ACTA;2018-04-06;0;104200;0;104200;PSE
293;GOBERNACION;ESCRITURA;2018-04-06;0;104200;0;104200;SAES
16;NOTARIA TERCERA;ESCRITURA;2018-04-10;70000000;804200;0;804200;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-25;2000000;20000;0;20000;Pago con codbarra
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-11;23500000;235000;0;235000;SAES
23;NOTARIA CUARTA;ESCRITURA;2018-04-06;0;104200;0;104200;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-09;31000000;310000;0;310000;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-09;12625000;126300;0;126300;Efecty
71;NOTARIA PRIMERA;ACTA;2018-04-06;6624000;170400;0;170400;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-09;6000000;60000;0;60000;Pago con codbarra
113;NOTARIA SEGUNDA;ESCRITURA;2018-04-09;10000000;100000;0;100000;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-12;9300000;197200;0;197200;Efecty
112;NOTARIA CUARTA;ESCRITURA;2018-04-12;98400000;492000;0;492000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-10;5000000;50000;0;50000;Efecty
16;NOTARIA CUARTA;ESCRITURA;2018-04-11;101000000;1322600;0;1322600;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-10;4000000;40000;0;40000;Efecty
1;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-07;8000000;184200;0;184200;Efecty
300;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-07;5000000;50000;0;50000;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-07;5000000;50000;0;50000;Efecty
165;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-07;2000000;20000;0;20000;Efecty
1;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-07;5697466;161200;0;161200;Efecty
112;NOTARIA PRIMERA;ESCRITURA;2018-04-07;5000000;50000;0;50000;Efecty
39;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-07;5000000;154200;0;154200;Efecty
332;NOTARIA UNICA LA UNION ;CAMARA DE COMERCIO;2018-04-07;0;104200;0;104200;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-09;46027000;460300;0;460300;Pago con codbarra
105;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;0;104200;0;104200;Efecty
165;GOBERNACION;ESCRITURA;2018-04-09;299000;3000;0;3000;SAES
112;GOBERNACION;ESCRITURA;2018-04-09;5000000;50000;0;50000;SAES
190;GOBERNACION;ACTA;2018-04-09;5000000;139200;0;139200;SAES
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-13;3000000;30000;0;30000;Efecty
213;GOBERNACION;ACTA;2018-04-09;0;104200;0;104200;SAES
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-13;2000000;20000;0;20000;Efecty
76;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;26500000;473400;0;473400;Efecty
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-13;1000000;10000;0;10000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-09;9000000;90000;0;90000;SAES
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-09;2200000;22000;0;22000;Efecty
29;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;0;104200;0;104200;Efecty
1;NOTARIA SEGUNDA;ESCRITURA;2018-04-20;0;104200;0;104200;Efecty
187;GOBERNACION;ACTA;2018-04-09;0;104200;0;104200;SAES
300;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-09;6500000;65000;0;65000;Efecty
297;GOBERNACION;ACTA;2018-04-09;242962090;1700700;0;1700700;SAES
1;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;0;104200;0;104200;Efecty
112;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-09;40000000;200000;0;200000;Efecty
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;500000;5000;0;5000;Efecty
74;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-09;500000;5000;0;5000;Efecty
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-09;2500000;25000;83800;108800;Efecty
76;NOTARIA TERCERA;ESCRITURA;2018-04-10;94000000;1148400;0;1148400;Efecty
71;GOBERNACION;ESCRITURA;2018-04-09;9000000;90000;0;90000;SAES
10;NOTARIA SEGUNDA;ESCRITURA;2018-04-10;40000000;400000;0;400000;Pago con codbarra
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-09;2000000;20000;0;20000;Efecty
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;50000000;500000;0;500000;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-09;19000000;190000;0;190000;Efecty
112;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;110000000;1100000;0;1100000;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-13;48000000;480000;0;480000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-09;1000000;10000;700;10700;SAES
71;NOTARIA CUARTA;ESCRITURA;2018-04-09;280000000;3112500;219900;3332400;Pago con codbarra
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-09;28000000;280000;3800;283800;Efecty
71;GOBERNACION;ESCRITURA;2018-04-09;1000000;10000;0;10000;SAES
71;GOBERNACION;ESCRITURA;2018-04-09;11000000;110000;0;110000;SAES
71;GOBERNACION;ESCRITURA;2018-04-09;2000000;20000;400;20400;SAES
72;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-09;9000000;90000;0;90000;Efecty
261;GOBERNACION;ACTA;2018-04-09;1000000;7000;0;7000;SAES
71;NOTARIA CUARTA;ESCRITURA;2018-04-11;10000000;100000;0;100000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-10;15000000;150000;0;150000;Pago con codbarra
48;NOTARIA CUARTA;ESCRITURA;2018-04-11;3000000;134200;0;134200;Pago con codbarra
238;NOTARIA PRIMERA  IPIALES;OFICIO;2018-04-09;0;104200;0;104200;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-09;17000000;170000;0;170000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-09;6000000;60000;0;60000;SAES
71;NOTARIA CUARTA;ESCRITURA;2018-04-09;26350000;263500;154000;417500;Efecty
238;NOTARIA PRIMERA  IPIALES;OFICIO;2018-04-09;0;104200;0;104200;Efecty
106;NOTARIA PRIMERA;ESCRITURA;2018-04-24;37000000;370000;0;370000;Efecty
165;GOBERNACION;SENTENCIA;2018-04-09;280000000;2800000;0;2800000;SAES
4;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-25;5000000;154200;0;154200;Efecty
263;GOBERNACION;ESCRITURA;2018-04-09;0;104200;0;104200;Efecty
143;GOBERNACION;ESCRITURA;2018-04-09;0;104200;0;104200;SAES
213;GOBERNACION;ACTA;2018-04-09;0;104200;0;104200;SAES
300;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-10;3000000;30000;0;30000;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-16;5000000;50000;0;50000;Efecty
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;500000;5000;0;5000;Efecty
38;NOTARIA CUARTA;ESCRITURA;2018-04-13;0;104200;0;104200;Pago con codbarra
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-09;16150000;161500;62900;224400;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-26;38388000;383900;0;383900;Pago con codbarra
74;NOTARIA UNICA CUMBAL;ESCRITURA;2018-04-09;400000;4000;400;4400;Efecty
181;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;2500000;25000;0;25000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-09;1000000;10000;0;10000;SAES
23;NOTARIA PRIMERA;ESCRITURA;2018-04-09;37000000;474200;0;474200;Efecty
187;GOBERNACION;ACTA;2018-04-09;0;104200;0;104200;SAES
71;NOTARIA TERCERA;ESCRITURA;2018-04-09;43000000;430000;0;430000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-09;2600000;26000;0;26000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-16;95764000;1165900;0;1165900;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-11;5000000;50000;0;50000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-09;2701000;27000;0;27000;Efecty
263;NOTARIA PRIMERATUQUERRES;ACTA;2018-04-09;0;104200;0;104200;Efecty
205;NOTARIA UNICA TUMACO;ACTA;2018-04-09;0;104200;0;104200;Efecty
72;NOTARIA TERCERA;ESCRITURA;2018-04-10;33320000;333200;0;333200;Efecty
10;NOTARIA SEGUNDA;ESCRITURA;2018-04-09;1725000;17300;0;17300;Efecty
38;GOBERNACION;ESCRITURA;2018-04-09;77666250;1089200;77000;1166200;Efecty
72;NOTARIA TERCERA;ESCRITURA;2018-04-09;4961250;49600;0;49600;Pago con codbarra
38;GOBERNACION;ESCRITURA;2018-04-09;112327500;1227500;0;1227500;Efecty
181;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;2000000;20000;0;20000;Efecty
190;GOBERNACION;ACTA;2018-04-09;5400000;142000;0;142000;Efecty
2;NOTARIA TERCERA;ESCRITURA;2018-04-09;0;104200;0;104200;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-13;209405;2100;0;2100;Efecty
266;NOTARIA TERCERA;ESCRITURA;2018-04-12;15000000;150000;0;150000;Efecty
112;NOTARIA TERCERA;ESCRITURA;2018-04-10;10000000;100000;0;100000;Pago con codbarra
266;NOTARIA SEGUNDA;ESCRITURA;2018-04-09;80000000;800000;0;800000;Pago con codbarra
112;NOTARIA CUARTA;ESCRITURA;2018-04-09;30000000;150000;0;150000;Pago con codbarra
300;NOTARIA PRIMERA;ESCRITURA;2018-04-09;8385000;83900;0;83900;Efecty
187;GOBERNACION;ACTA;2018-04-09;0;104200;0;104200;Efecty
213;GOBERNACION;ACTA;2018-04-09;0;104200;0;104200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-09;102000000;1020000;0;1020000;SAES
112;GOBERNACION;ESCRITURA;2018-04-09;20000000;200000;0;200000;SAES
320;NOTARIA TERCERA;ESCRITURA;2018-04-12;84000000;840000;0;840000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-10;10000000;100000;36600;136600;SAES
110;NOTARIA TERCERA;ESCRITURA;2018-04-10;790000000;7900000;0;7900000;Pago con codbarra
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-09;1000000;10000;0;10000;Efecty
113;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-09;5000000;50000;0;50000;Efecty
1;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-09;0;104200;0;104200;Efecty
74;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-12;70000000;700000;0;700000;Pago con codbarra
320;NOTARIA SEGUNDA;ESCRITURA;2018-04-11;55000000;550000;0;550000;Efecty
38;NOTARIA TERCERA;ESCRITURA;2018-04-12;0;104200;0;104200;Pago con codbarra
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;500000;5000;0;5000;Efecty
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-09;2000000;20000;0;20000;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-10;1200000;12000;0;12000;Efecty
181;NOTARIA SEGUNDA;ESCRITURA;2018-04-10;1100000;11000;0;11000;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-11;201500000;2015000;0;2015000;Efecty
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;2000000;20000;0;20000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-09;2000000;20000;0;20000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-12;10000000;100000;0;100000;SAES
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-09;1000000;114200;0;114200;Efecty
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-09;1500000;119200;0;119200;Efecty
330;GOBERNACION;SENTENCIA;2018-04-09;10000000;100000;4900;104900;SAES
332;GOBERNACION;ACTA;2018-04-09;0;104200;35400;139600;Efecty
71;GOBERNACION;ESCRITURA;2018-04-09;504000;5000;0;5000;SAES
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;86000000;860000;0;860000;Efecty
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;500000;5000;0;5000;Efecty
165;GOBERNACION;SENTENCIA;2018-04-09;100000000;1000000;0;1000000;SAES
71;GOBERNACION;ESCRITURA;2018-04-09;9000000;90000;0;90000;SAES
213;GOBERNACION;ACTA;2018-04-09;0;104200;2800;107000;Efecty
4;NOTARIA CUARTA;ESCRITURA;2018-04-09;270000000;2804200;0;2804200;Efecty
112;NOTARIA CUARTA;ESCRITURA;2018-04-09;30000000;300000;0;300000;Efecty
76;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-10;26000000;468400;0;468400;Efecty
112;NOTARIA CUARTA;ESCRITURA;2018-04-09;40000000;200000;0;200000;Efecty
187;NOTARIA CUARTA;ESCRITURA;2018-04-10;0;416700;0;416700;Pago con codbarra
38;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;0;104200;0;104200;Efecty
72;NOTARIA CUARTA;ESCRITURA;2018-04-19;3000000;30000;0;30000;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-10;130316774;1511500;0;1511500;Pago con codbarra
48;NOTARIA TERCERA;ESCRITURA;2018-04-11;0;104200;0;104200;Pago con codbarra
16;NOTARIA TERCERA;ESCRITURA;2018-04-12;80000000;1008400;0;1008400;Pago con codbarra
4;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-13;151000000;1614200;0;1614200;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-10;4500000;45000;0;45000;Efecty
190;GOBERNACION;ACTA;2018-04-09;2000000;118200;0;118200;SAES
71;NOTARIA TERCERA;ESCRITURA;2018-04-10;25000000;250000;0;250000;Pago con codbarra
112;GOBERNACION;ESCRITURA;2018-04-09;40000000;200000;0;200000;SAES
4;GOBERNACION;ESCRITURA;2018-04-09;6000000;268400;0;268400;SAES
38;NOTARIA TERCERA;ESCRITURA;2018-04-11;0;104200;0;104200;Pago con codbarra
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-20;58920000;589200;0;589200;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-10;10607187;106100;0;106100;Efecty
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;2300000;127200;0;127200;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-11;17046335;170500;0;170500;Efecty
213;GOBERNACION;ACTA;2018-04-09;0;104200;0;104200;SAES
300;NOTARIA CUARTA;ESCRITURA;2018-04-12;3000000;30000;0;30000;Efecty
74;NOTARIA CUARTA;ESCRITURA;2018-04-10;3500000;35000;0;35000;Pago con codbarra
112;NOTARIA CUARTA;ESCRITURA;2018-04-10;5000000;50000;0;50000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-17;7500000;179200;0;179200;Pago con codbarra
71;GOBERNACION;ESCRITURA;2018-04-09;2000000;20000;800;20800;SAES
2;NOTARIA CUARTA;ESCRITURA;2018-04-10;0;104200;0;104200;Efecty
190;GOBERNACION;ACTA;2018-04-09;14000000;202200;0;202200;SAES
38;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-09;0;104200;0;104200;Efecty
1;NOTARIA CUARTA;ESCRITURA;2018-04-13;0;104200;0;104200;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-19;6000000;60000;0;60000;Pago con codbarra
71;GOBERNACION;ESCRITURA;2018-04-09;3000000;30000;97100;127100;SAES
38;NOTARIA CUARTA;ESCRITURA;2018-04-10;12000000;224200;0;224200;Efecty
1;NOTARIA CUARTA;ESCRITURA;2018-04-09;0;208400;0;208400;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-10;70000000;700000;0;700000;Efecty
1;NOTARIA CUARTA;ESCRITURA;2018-04-10;0;104200;0;104200;Efecty
143;NOTARIA CUARTA;ESCRITURA;2018-04-11;0;208300;0;208300;Pago con codbarra
38;NOTARIA CUARTA;ESCRITURA;2018-04-13;0;104200;0;104200;Efecty
122;GOBERNACION;ACTA;2018-04-09;100000;700;0;700;SAES
16;NOTARIA CUARTA;ESCRITURA;2018-04-10;231898000;2423200;0;2423200;Pago con codbarra
165;NOTARIA CUARTA;ESCRITURA;2018-04-11;4000000;40000;0;40000;Pago con codbarra
105;NOTARIA SEGUNDA;ESCRITURA;2018-04-10;0;208400;0;208400;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-10;2000000;20000;0;20000;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-11;3000000;30000;0;30000;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-10;3000000;30000;0;30000;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-20;25000000;250000;0;250000;Pago con codbarra
112;NOTARIA SEGUNDA;ESCRITURA;2018-04-10;10000000;100000;0;100000;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-16;25000000;250000;0;250000;Efecty
140;NOTARIA CUARTA;ESCRITURA;2018-04-10;0;104200;0;104200;Pago con codbarra
71;NOTARIA PRIMERA;ESCRITURA;2018-04-11;29100000;291000;0;291000;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-17;3000000;30000;0;30000;Pago con codbarra
71;NOTARIA PRIMERA;ESCRITURA;2018-04-11;23250000;232500;0;232500;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-10;450000000;4500000;190900;4690900;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-10;470000000;4700000;199400;4899400;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-10;300000000;3000000;129800;3129800;Pago con codbarra
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-10;500000;5000;0;5000;Efecty
297;GOBERNACION;ACTA;2018-04-10;720000000;5144200;446400;5590600;Pago con codbarra
187;GOBERNACION;ACTA;2018-04-10;0;104200;0;104200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-10;6000000;60000;0;60000;SAES
16;NOTARIA SEGUNDA;ESCRITURA;2018-04-16;0;208400;0;208400;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-10;5000000;50000;0;50000;Efecty
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-10;2000000;20000;0;20000;Efecty
71;NOTARIA SEGUNDA;ESCRITURA;2018-04-11;10500000;105000;0;105000;Pago con codbarra
187;NOTARIA UNICA TUMACO;ACTA;2018-04-11;0;104200;0;104200;Efecty
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-10;1500000;15000;0;15000;Efecty
1;NOTARIA CUARTA;ESCRITURA;2018-04-10;0;104200;4400;108600;Efecty
213;GOBERNACION;ACTA;2018-04-10;0;104200;0;104200;SAES
112;NOTARIA CUARTA;ESCRITURA;2018-04-11;30000000;300000;0;300000;Pago con codbarra
28;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-10;39696976;501200;0;501200;Efecty
261;GOBERNACION;ACTA;2018-04-10;6000000;42000;0;42000;SAES
104;GOBERNACION;ACTA;2018-04-10;0;104200;0;104200;SAES
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-10;500000;5000;0;5000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-10;11100000;111000;0;111000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-10;3600000;36000;0;36000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-10;10500000;209200;9100;218300;SAES
74;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-10;2000000;20000;0;20000;Efecty
38;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-10;0;104200;0;104200;Efecty
71;GOBERNACION;ESCRITURA;2018-04-10;11000000;110000;0;110000;SAES
1;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-10;15500000;259200;0;259200;Efecty
74;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-10;5000000;50000;0;50000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-10;350000000;3500000;127400;3627400;Pago con codbarra
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-10;500000;5000;0;5000;Efecty
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-10;2200000;22000;0;22000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-17;13782330;137800;0;137800;SAES
71;NOTARIA TERCERA;ESCRITURA;2018-04-17;14282330;142800;0;142800;SAES
71;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-10;200000;2000;0;2000;Efecty
201;GOBERNACION;ACTA;2018-04-10;0;104200;0;104200;SAES
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-12;1500000;15000;0;15000;Efecty
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-10;2500000;25000;0;25000;Efecty
71;GOBERNACION;ESCRITURA;2018-04-10;3000000;30000;0;30000;SAES
71;NOTARIA CUARTA;ESCRITURA;2018-04-10;192000000;1920000;0;1920000;Efecty
38;GOBERNACION;ESCRITURA;2018-04-10;0;208400;0;208400;SAES
71;NOTARIA UNICA TUMACO;ESCRITURA;2018-04-10;10200000;102000;0;102000;Efecty
71;NOTARIA UNICA SAMANIEGO;ESCRITURA;2018-04-10;1000000;10000;0;10000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-16;1000000;10000;0;10000;Pago con codbarra
38;NOTARIA CUARTA;ESCRITURA;2018-04-10;0;208300;0;208300;Efecty
213;GOBERNACION;ACTA;2018-04-10;0;104200;0;104200;PSE
71;NOTARIA CUARTA;ESCRITURA;2018-04-24;10000000;100000;0;100000;Efecty
213;GOBERNACION;ACTA;2018-04-10;0;104200;0;104200;SAES
71;NOTARIA TERCERA;ESCRITURA;2018-04-16;1000000;10000;0;10000;Pago con codbarra
38;NOTARIA CUARTA;ESCRITURA;2018-04-10;0;104200;0;104200;Pago con codbarra
4;NOTARIA PRIMERA;ESCRITURA;2018-04-11;87000000;1078400;0;1078400;Pago con codbarra
38;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-10;0;104200;0;104200;Efecty
71;NOTARIA PRIMERA;ESCRITURA;2018-04-12;19500000;195000;0;195000;Efecty
165;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-10;2136000;21400;0;21400;Efecty
213;GOBERNACION;ACTA;2018-04-10;0;104200;0;104200;SAES
213;GOBERNACION;ACTA;2018-04-10;0;104200;0;104200;PSE
213;GOBERNACION;ACTA;2018-04-10;0;104200;0;104200;PSE
71;NOTARIA UNICA LA UNION ;ESCRITURA;2018-04-10;60000000;600000;0;600000;Efecty
112;NOTARIA CUARTA;ESCRITURA;2018-04-10;30000000;300000;0;300000;Pago con codbarra
112;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-10;60000000;600000;0;600000;Efecty
38;NOTARIA CUARTA;ESCRITURA;2018-04-11;0;104200;0;104200;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-10;4000000;40000;0;40000;Pago con codbarra
71;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-10;3000000;30000;0;30000;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-20;5500000;55000;0;55000;Pago con codbarra
71;NOTARIA TERCERA;ESCRITURA;2018-04-24;2000000;20000;0;20000;Pago con codbarra
71;NOTARIA CUARTA;ESCRITURA;2018-04-11;12500000;125000;0;125000;Efecty
330;GOBERNACION;SENTENCIA;2018-04-10;122000000;1220000;0;1220000;SAES
74;NOTARIA UNICA CUMBAL;ESCRITURA;2018-04-10;5000000;50000;0;50000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-13;209405;2100;0;2100;Efecty
71;NOTARIA CUARTA;ESCRITURA;2018-04-18;5000000;50000;0;50000;Efecty
300;NOTARIA UNICA CUMBAL;ESCRITURA;2018-04-10;6000000;60000;0;60000;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-13;209405;2100;0;2100;Efecty
71;GOBERNACION;CAMARA DE COMERCIO;2018-04-10;1000000;10000;0;10000;SAES
71;NOTARIA TERCERA;ESCRITURA;2018-04-13;209405;2100;0;2100;Efecty
289;GOBERNACION;ACTA;2018-04-10;0;104200;0;104200;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-13;209405;2100;0;2100;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-13;209405;2100;0;2100;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-13;209405;2100;0;2100;Efecty
71;GOBERNACION;CAMARA DE COMERCIO;2018-04-10;1500000;15000;0;15000;SAES
71;NOTARIA UNICA CUMBAL;ESCRITURA;2018-04-10;5000000;50000;0;50000;Efecty
38;NOTARIA PRIMERA  IPIALES;ESCRITURA;2018-04-12;141700000;1729500;0;1729500;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-13;418810;4200;0;4200;Efecty
38;NOTARIA CUARTA;ESCRITURA;2018-04-10;0;104200;0;104200;Efecty
213;GOBERNACION;ACTA;2018-04-10;0;208400;0;208400;Efecty
38;NOTARIA PRIMERATUQUERRES;ESCRITURA;2018-04-10;0;104200;1900;106100;Efecty
71;NOTARIA TERCERA;ESCRITURA;2018-04-13;418810;4200;0;4200;Efecty
88;NOTARIA UNICA TUMACO;ACTA;2018-04-10;80000;104800;100;104900;Efecty
38;NOTARIA TERCERA;ESCRITURA;2018-04-24;0;104200;0;104200;Pago con codbarra
38;NOTARIA TERCERA;ESCRITURA;2018-04-17;0;104200;0;104200;Pago con codbarra
71;GOBERNACION;ESCRITURA;2018-04-10;500000;5000;0;5000;SAES
63;NOTARIA TERCERA;ESCRITURA;2018-04-16;80000000;904200;0;904200;Pago con codbarra
112;NOTARIA PRIMERA;ESCRITURA;2018-04-10;30000000;300000;0;300000;Efecty
